id,fiscal_year,budget_stage,agency,region,province,city_municipality,possible_congressional_district,implementing_office,project_title,project_type,amount,amount_display,location_clarity,title_specificity,needs_manual_review_score,review_label,review_reason,is_large_allocation_score,citizen_readability,source_name,source_url,source_page,source_pdf_page,row_level,parent_row_id,is_leaf,extraction_confidence,extraction_note,raw_text
DPWH-2026-078-00880,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Construction of Missing Links / New Roads,road,20709321000.0,"₱20,709,321,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,791,78,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Construction of Missing Links / New Roads
DPWH-2026-019-00090,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Sub-total, General Administration and Support",unknown,20468476000.0,"₱20,468,476,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,732,19,subtotal,DPWH-2026-019-00088,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,"Sub-total, General Administration and Support"
DPWH-2026-029-00300,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Preventive Maintenance -  Secondary Roads,road,20341692000.0,"₱20,341,692,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,742,29,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Preventive Maintenance -  Secondary Roads
DPWH-2026-029-00301,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Preventive  Maintenance - Secondary Roads,road,20341692000.0,"₱20,341,692,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,742,29,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Preventive  Maintenance - Secondary Roads
DPWH-2026-026-00254,2026,NEP,DPWH,National Capital Region (NCR),,,,,Pre-Feasibility Study/Feasibility Study/ Preliminary and Detailed Engineering,unknown,19457246000.0,"₱19,457,246,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,739,26,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Pre-Feasibility Study/Feasibility Study/ Preliminary and Detailed Engineering
DPWH-2026-026-00255,2026,NEP,DPWH,National Capital Region (NCR),,,,,Pre-Feasibility Study/Feasibility Study/ Preliminary and Detailed Engineering,unknown,19457246000.0,"₱19,457,246,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,739,26,regional_summary,DPWH-2026-026-00254,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-026-00256,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,Pre-Feasibility Study/Feasibility Study/ Preliminary and Detailed Engineering,unknown,19457246000.0,"₱19,457,246,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,739,26,office_allocation,DPWH-2026-026-00255,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-078-00881,2026,NEP,DPWH,National Capital Region (NCR),,,,,Construction of Missing Links / New Roads,road,18787744000.0,"₱18,787,744,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,791,78,regional_summary,DPWH-2026-078-00880,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-078-00882,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,Construction of Missing Links / New Roads,road,18738894000.0,"₱18,738,894,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,791,78,office_allocation,DPWH-2026-078-00881,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-005-00042,2026,NEP,DPWH,Region IVA - CALABARZON,,,,,Region IVA - CALABARZON,unknown,18455196000.0,"₱18,455,196,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,718,5,regional_summary,,0,summary_adapter,Extracted by the dedicated summary-page adapter for this official PDF layout.,Region IVA - CALABARZON
DPWH-2026-121-01449,2026,NEP,DPWH,National Capital Region (NCR),,,,,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239,road,18331730000.0,"₱18,331,730,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,834,121,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239
DPWH-2026-173-01979,2026,NEP,DPWH,National Capital Region (NCR),,,,,GOP Counterpart,unknown,17952672000.0,"₱17,952,672,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,886,173,budget_line,DPWH-2026-173-01976,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,GOP Counterpart
DPWH-2026-066-00690,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Road Widening - Primary  Roads,road,17911668000.0,"₱17,911,668,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,779,66,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Road Widening - Primary  Roads
DPWH-2026-066-00691,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Road Widening -  Primary Roads,road,17911668000.0,"₱17,911,668,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,779,66,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Road Widening -  Primary Roads
DPWH-2026-005-00037,2026,NEP,DPWH,National Capital Region (NCR),,,,,National Capital Region (NCR),unknown,17670672000.0,"₱17,670,672,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,718,5,regional_summary,,0,summary_adapter,Extracted by the dedicated summary-page adapter for this official PDF layout.,National Capital Region (NCR)
DPWH-2026-134-01523,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Basic Infrastructure  Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities,bridge,16520374000.0,"₱16,520,374,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,847,134,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Basic Infrastructure  Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities
DPWH-2026-066-00692,2026,NEP,DPWH,National Capital Region (NCR),,,,,Road Widening -   Primary Roads,road,15944051000.0,"₱15,944,051,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,779,66,regional_summary,DPWH-2026-066-00691,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-066-00693,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,Road Widening -   Primary Roads,road,15944051000.0,"₱15,944,051,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,779,66,office_allocation,DPWH-2026-066-00692,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-005-00041,2026,NEP,DPWH,Region III - Central Luzon,,,,,Region III - Central Luzon,unknown,15618746000.0,"₱15,618,746,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,718,5,regional_summary,,0,summary_adapter,Extracted by the dedicated summary-page adapter for this official PDF layout.,Region III - Central Luzon
DPWH-2026-004-00021,2026,NEP,DPWH,,,,,,PS,unknown,15562458000.0,"₱15,562,458,000",unclear,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,717,4,agency_summary,,0,summary_adapter,Extracted by the dedicated summary-page adapter for this official PDF layout.,PS
DPWH-2026-004-00033,2026,NEP,DPWH,,,,,,LOCAL PROGRAM,unknown,15413844000.0,"₱15,413,844,000",unclear,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,717,4,program_summary,,0,summary_adapter,Extracted by the dedicated summary-page adapter for this official PDF layout.,LOCAL PROGRAM
DPWH-2026-095-01172,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Widening of Permanent Bridges,bridge,15119413000.0,"₱15,119,413,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,808,95,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Widening of Permanent Bridges
DPWH-2026-095-01173,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Widening of Permanent Bridges,bridge,15119413000.0,"₱15,119,413,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,808,95,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Widening of Permanent Bridges
DPWH-2026-029-00302,2026,NEP,DPWH,National Capital Region (NCR),,,,,Preventive   Maintenance - Secondary Roads,road,14771377000.0,"₱14,771,377,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,742,29,regional_summary,DPWH-2026-029-00301,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-021-00134,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Maintenance, Repair  and Rehabilitation of Infrastructure Facilities and Other Related Activities - Routine Maintenance of National Roads",road,14483956000.0,"₱14,483,956,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,734,21,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,"Maintenance, Repair  and Rehabilitation of Infrastructure Facilities and Other Related Activities - Routine Maintenance of National Roads"
DPWH-2026-021-00135,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Maintenance, Repair   and Rehabilitation of Infrastructure Facilities and Other Related Activities - Routine Maintenance of National Roads",road,14483956000.0,"₱14,483,956,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,734,21,regional_summary,DPWH-2026-021-00134,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-021-00136,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,"Maintenance, Repair   and Rehabilitation of Infrastructure Facilities and Other Related Activities - Routine Maintenance of National Roads",road,14483956000.0,"₱14,483,956,000",partial,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,734,21,office_allocation,DPWH-2026-021-00135,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-003-00003,2026,NEP,DPWH,,,,,,PS,unknown,14334820000.0,"₱14,334,820,000",unclear,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,716,3,agency_summary,,0,summary_adapter,Extracted by the dedicated summary-page adapter for this official PDF layout.,PS
DPWH-2026-004-00015,2026,NEP,DPWH,,,,,,Locally-Funded Project(s),unknown,14219706000.0,"₱14,219,706,000",unclear,broad,,,No review classification has been applied. Verify the cited DBM source before interpretation.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,717,4,agency_summary,,0,summary_adapter,Extracted by the dedicated summary-page adapter for this official PDF layout.,Locally-Funded Project(s)
